Label	rev_id	comment	year	logged_in	ns	sample	split
0	634215312.0	toolLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG LIVE ANONYMOUS PHILIPPINESLONG 	2014	False	user	blocked	train
0	151436734.0	" That does sound kinda cool. Would you like them to put Hellboy into Buffy continuity and transform Dark Horse into a big publisher like Marvel, with a huge Buffy universe, or would you rather Mutant Enemy became the publisher (hah) or would you rather Buffy didn't stretch out in the way DC and Marvel have done?~ "	2007	True	user	random	train
0	197706789.0	     Subscript text Small Text 	2008	False	user	blocked	train
0	616272243.0	 :I once again urge you to please read the above links that I sent (especially Writing better articles) since you may not be that familiar with editing; it'll help you. I've waited for your response and I'm assuming we're clear on this now, will undo your spacing. Good day,   	2014	True	user	random	train
0	54481600.0	 :::: Thanks THOTH, I see the light now  	2006	True	article	blocked	test
0	499796950.0	 ::Haha, can't be bad as the Hamilton Accies site! Thanks though, I've added the info back with the ref.  	2012	True	user	random	dev
0	369396523.0	"  == Commas ==  There are too many commas in the title. Doesn't need to be one before the ""and"" in this instance, so I'll move it. Any objections and just move it back. '''' "	2010	True	article	random	test
0	497489717.0	  == Edits ==  Hi there. I just wanted to bring to your attention some unsourced edits being made at Jacob Lurie. The person doing it seems quite persistent. Thanks.   	2012	True	user	random	train
0	15617920.0	"  :I was typing the response when you visited the talk page.  It is the nature of Wikipedia to make a choose between users and so my comments were eliminated.  What I basically stated is that the material probably should NOT be in the article, the reasoning against her nomination needs to presented in a balanced NPOV manner.  Having its own section with each point starred is not NPOV.  Also, there must an attempt to provide the reasons FOR her nomination also, that was not present.  Also, the comments were conclusionary, they did not provide the reasoning.  For example, the LA Times quote stated that she is bad.  Whoa!  That's an elementary school argument.  There was no explanation on WHY JRB is so ""bad.""  that is NOT a NPOV presentation.  So go ahead provide the arguments and thinking against JRB, but provide the arguments and thinking FOR JRB also.  And conclusionary statments just don't cut it.  Your contracts professor wants to hear 'why' the contract is void, he/she does not just want to hear you say the contract is void. Best, "	2005	True	user	random	dev
1	377196066.0	  Look at your little shits. With your wikipedia skills. You must be proud.  	2010	True	user	blocked	train
0	308760045.0	"  I'm no longer angry. I am sorry I was fuming with finding out about her post. Blocking me was not necessary, I was about to remove my comment. I don't want her to leave, I just hate, really hate being spoken about badly behind my back like that I am human I have feelings.  When I saw what they said about me I was very offended. Given that I showed digns afterwards of calming down and saying sorry to bring you into it blocking me was a completely irrational decision and you didn't even give me a chance. FIne block me for 24 hours. For some hours tomorrow you will be missing out on many of my good efforts to improve this site. Really admins need to be more careful with their decisions on here as I am certainly not a cause for blocking....      "	2009	True	user	blocked	train
0	374778755.0	REDIRECT Talk:North–South Railway (Vietnam)	2010	True	article	random	train
0	169117776.0	  Also who are you in Wikia and how do you know me?( )	2007	True	user	blocked	train
0	635417237.0	  == Gilli ==  Respected Gilli, Please unblock me from wikipedia my username is user:Mriduls.sharma and if you dont unblock me than i will do presistent vandalism. Please reply me back.From: 	2014	False	user	blocked	train
0	106490327.0	  == Vandalism Claim == What are personal attacks? I said that it was an anti-fan anyway. Isn't it you that began vandalism? Wiki is the place where you should write a fact precisely, not your agreement or objection. 	2007	True	user	blocked	train
0	262178122.0	  :It should not be added unless/until it is notable enough to have its own WP page.   	2009	True	article	random	train
0	39838399.0	  == Robert Frost ==    Thanks for experimenting with Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia. Thanks.     	2006	True	user	random	train
0	63478321.0	  The council that Wrad represented was Elstree and Borehamwood Town Council (and not Elstree and Borehamwood Parish Council).  T. Sandle	2006	False	article	blocked	dev
1	112846277.0	 if you do not stop, the wikapidea nijas will come to your house and kill you	2007	False	user	blocked	train
1	489212589.0	DEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEERP ME STUPID LIKE JAC DUUUUH    	2012	False	user	blocked	dev
0	518907473.0	"  I have never used Wikipedia for editing apart from the ""Welcome!"" part of my page."	2012	True	user	blocked	train
0	684775755.0	Your statements are not warranted.  	2015	True	article	blocked	train
0	441216268.0	 :::::I meant to delete that part before posting on Wikipedia. I was just playing around on Google translation to see how it would look, and did not remove that last part when copying and pastingit's my first time using that system (and had I known to read the Japanese lettering afterwards, I would have noticed that, but I didn't.) I'll go ahead and make the overt action of removing it now.  Thanks for taking the time to translate and proofread the message, Diannaa  	2011	True	user	blocked	dev
0	104322853.0	" :::I think you did not understand. I am ""banned"" from working on the Czech Republic. Ask Wikipedia Administrator  to give me permission to work with you. He does't allow it. He says its because of the Wikipedia word ""c*cks*ck*r"" I cannot work on the Czeck Republic. I do not understand the connection.  "	2007	True	user	blocked	train
